id,job_title,location,salary_currency,career_level,experience_level,education_level,employment_type,job_function,job_benefits,company_process_time,company_size,company_industry,job_description,salary,pengalamanKerja,rata2Gaji,mapped_region,UMR
34563,Academic Admission Staff (Bahasa Jerman),Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Sarjana (S1),Penuh Waktu,"Pendidikan/Pelatihan,Pendidikan",Tip;Bisnis (contoh: Kemeja);Six-days per week,26 days,1- 50 pekerja,Umum & Grosir,"Academic Admission StaffRequirement:Ability to communicate in ENGLISH and GERMAN effectively, both orally and in writing.Ability to develop and deliver presentations.Strong interpersonal and communication skills and the ability to work effectively with a wide range of constituencies in a diverse community.Ability to gather data, compile information, and prepare reports.Knowledge of student recruitment and retention issues.Knowledge of the broad spectrum of available university academic units, curriculum, and programs.Ability to develop, plan, and implement short- and long-range goals.Organizing and coordinating skills.Skill in the use of computerized systems and databases.Knowledge of university admissions policies, standards, and procedures.",5400000.0,1,5700000.0,DKI JAKARTA,5396760.0
34564,CS And TELESALES (TRADDING),Bali,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",Kontrak,"Akuntansi / Keuangan,Perbankan / Jasa Finansial ","Waktu regular, Senin - Jumat;Kasual (contoh: Kaos)",23 days,1- 50 pekerja,Perbankan/Pelayanan Keuangan,"Pendidikan Minimal SMA sederajatPendidikan D3 dan S1 menjadi nilai tambahUsia maksimal 30 tahunDiutamakan memiliki pengalaman di bidang Financial and Tradding menjadi nilai tambahPengalaman menjadi CS dan Telesales selama 1 tahunMempunyai PC/ Laptop untuk bekerja remote (Full WFH)Berpengalaman di Financial Industry and Tradding akan lebih diutamakanPernah menjalankan applikasi Binomo dan sejenisnyaDiutamakan memiliki pengalaman sistem starhub/slide-tittle/zeus menjadi nilai tambahKeterampilan yang Dibutuhkan: Komunikasi, Komputer, Negosiasi, Penanganan Pelanggan, KoleksiPaham dengan Strategi Pengumpulan dan Kreatif dalam menegosiasikan Syarat dan Metode InvestPaham dengan Target Services dan Pencapaian KPI dalam TimDapat Bekerja Di Bawah TekananBisa Bergabung SECEPATNYA",4500000.0,1,5700000.0,BALI,2996560.0
34565,Langsung Kerja Front End Developer,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,Tidak terspesifikasi,Penuh Waktu,"Komputer/Teknologi Informasi,IT-Perangkat Lunak",Kasual (contoh: Kaos),,1- 50 pekerja,Komputer/Teknik Informatika (Perangkat Lunak),Job ResponsibilitiesWorking with deadlines and prioritiesCapable to handle API and working with Backend DeveloperCreate and build new featuresImproving the existing web platformWill handle React 360Knowledge and skill Requirements:2+ years of experience in Front End Java DeveloperExcellent in React JS / Vue JS /Magic in HTML and CSSExperienced working with APIs and Backend DeveloperGood communicationProblem Solver,9500000.0,1,5700000.0,DKI JAKARTA,5396760.0
34566,Manager Toko,Semarang,IDR,Manajer/Asisten Manajer,5 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel","Waktu regular, Senin - Jumat;Bisnis (contoh: Kemeja)",,1- 50 pekerja,Umum & Grosir,"Memiliki pengalaman setidaknya 5 tahun sebagai manajer toko dan memahami pengetahuan mengenai ban mobil dan motorMampu memberikan arahan yang tepat terkait dengan target manajement dalam penjualan dan pemasaranMemiliki keterampilan manajemen pelanggan, komunikasi dan interpersonal yang baik dan berorientasi pada kepuasan pelangganMerencanakan promosi hingga penjualan untuk pencapaian target dan juga perencanaan tahunan",6000000.0,5,5700000.0,JAWA TENGAH,2169348.0
34567,Sales Manager,Jakarta Utara,IDR,Manajer/Asisten Manajer,5 tahun,"Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",Penuh Waktu,"Penjualan / Pemasaran,Penjualan - Korporasi",,,51 - 200 pekerja,Transportasi/Logistik,"You will be responsible for the Sales of domestic cargo business includes leading customer and business development activities. You will drive to increase volume in cargo sales and also manage a range of key account clientsReporting to the General Manager for Sales, Operation, and Business Development, you will formulate and implement marketing strategies in line with the overall regional objectives and maximize the air, sea, and land transportation market share revenue earnings within the cargo sales market. This includes market segmentation and yield management whilst ensuring pricing strategies are sufficiently competitive to achieve optimum levels of revenue and traffic with major customers – forwarders, brokers, and integrators - suppliersQualificationsAt least 5 years of demonstrated experience at a Sales Management level within a Cargo business and have a solid knowledge of Cargo Sales & Marketing on a regional basisStrong track record of developing and leading the successful marketing and sales programs for Cargo business with a demonstrated record of success in building new revenue streamsStrong cargo sales experience in overall business-to-business sales & marketing experienceExcellent communications skills (English is a must-have)Strong analytical and problem-solving skills both short-term/tactical and long-term/strategicBe a well structured, highly professional individual who is results-focusedexcellent business acumen and is a savvy negotiatorKey ResponsibilitiesDrive revenue generation by implementing local cargo strategiesAnalyze and report on market conditions and trends to leverage IDL competitive advantageManage the day-to-day contact with key account agents and shippers for revenue generationAble to conduct regular agent performance reviewsActively manage relationships with shippers, key industry and trade partnersAble to work with a team of Sales to provide customer-centric solutions to customersExcellent knowledge of the domestic freight marketExcellent sales and negotiation skillsExcellent communication and relationship managementHard-working and able to do multiple tasksSolving problem skillsHighly motivated, disciplined, and complianceExcellent customer service-oriented mindsetWell organized and process-orientedHealth is in good conditionEnglish proficiency in reading/listening/ writing/ speaking. Another language is a plus",12000000.0,5,9567569.0,DKI JAKARTA,5396760.0
34568,Content Creator,Jakarta Utara,IDR,Pegawai (non-manajemen & non-supervisor),1 tahun,"SMA, SMU/SMK/STM, Sertifikat Professional, D3 (Diploma), D4 (Diploma), Sarjana (S1)",Penuh Waktu,"Seni/Media/Komunikasi,Seni / Desain Kreatif",,,,Lainnya,"Membuat konten dengan ide kreatif untuk kepentingan social media, pemasaran, dan pengiklanan berupa foto dan video.Bertanggung jawab dalam membuat strategi konten dan pelaksanaannya terhadap ide konten yang dibuat.Mengupdate social media dengan konten yang sesuai trend.Mencari posting menarik, berita, dan artikel yang berhubungan dengan industri pakaian.Menguasai foto produk menjadi nilai tambah",4500000.0,1,7750000.0,DKI JAKARTA,5396760.0
34569,Accounting Manager,Karawang,IDR,Manajer/Asisten Manajer,5 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Akuntansi Umum / Pembiayaan","Waktu regular, Senin - Jumat;Formil (contoh: Kemeja + Dasi)",28 days,501 - 1000 pekerja,Kesehatan/Medis,"Kualifikasi:S1 Jurusan Akuntansi,Pengalaman minimal 5 tahun pada posisi yang sama dari Rumah SakitKemampuan Kepemimpinan dan Manajemen efektifMahir dalam Ms ExcelMampu mengelola prioritas dan majamen waktuKetelitian yang tinggi dalam pelaporan keuangan dan laporan AuditDeskripsi Pekerjaan:Menganalisa dan menyesuaikan semua transaksi keuangan yang terjadi di RS sesuai dengan COA.Memberikan Laporan pengendalian pengeluaran (cost control) kepada Manajemen setiap bulan.Membuat Laporan Keuangan RSMembuat Budget RSMenyiapkan laporan terkait yang diminta oleh Manajemen untuk keperluan eksternalFasilitas:Mess managementOpportunity to growPositive working EnvironmentCompetitive salary and benefits",18000000.0,5,9908138.0,JAWA BARAT,2191232.0
34570,Digital Marketing,Surabaya,IDR,Pegawai (non-manajemen & non-supervisor),2 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Digital Marketing",Tip;Asuransi kesehatan;Pinjaman;Bisnis (contoh: Kemeja);Senin-Sabtu,28 days,1- 50 pekerja,Manufaktur/Produksi,Mengelola akun Google Business di seluruh outletMengelola akun Youtube dan Website PerusahaanMemantau Growth / pertumbuhan Youtube & WebsiteDapat menggunakan tools untuk membuat backlinkMemiliki kemampuan dalam edit video dan gambarDapat membaca insight dari masing-masing digital media,4250000.0,2,5235806.0,JAWA TIMUR,2305984.0
34571,Staff Prepress,Jakarta Raya,IDR,Pegawai (non-manajemen & non-supervisor),3 tahun,"Sertifikat Professional, D3 (Diploma), D4 (Diploma)",Penuh Waktu,"Manufaktur,Manufaktur","Asuransi kesehatan;Waktu regular, Senin - Jumat;Formil (contoh: Kemeja + Dasi)",28 days,51 - 200 pekerja,Percetakan/Penerbitan,Kualifikasi:Pendidikan Minimal D3 GrafikaUsia maksimal 30Mampu membedakan warna dengan baikBerpengalaman di manufacturing khususnya Industri Printing SablonMenguasai matching colorMenguasai pecah warnaMemiliki kreativitas dan inovasi yang tinggiDapat bekerja sama dengan tim  Tanggung Jawab:Menyiapkan tolls yang akan digunakan saat produksiMembuat campuran tinta yang akan digunakan untuk proses produksiMerekap penggunaan tintaMembuat report inventaris tollsKoordinasi dengan tim R&D & Sales mengenai pembuatan sample product,4800000.0,3,5700000.0,DKI JAKARTA,5396760.0
34572,Area Sales Manager (ASM),Jawa Timur,IDR,Manajer/Asisten Manajer,3 tahun,Sarjana (S1),Penuh Waktu,"Penjualan / Pemasaran,Penjualan Ritel","Jam Bekerja yang Panjang;Bisnis (contoh: Kemeja);BPJS Kesehatan, BPJS Ketenagakerjaan, Insentif.",28 days,2001 - 5000 pekerja,Produk Konsumen/Barang konsumen yang bergerak cepat,"Area Manager (AM)KUALIFIKASI Usia maksimal 40 tahun Kandidat memahami dan menguasai pasar retail (GT FMCG) sebagian Wilayah Jawa Tengah, D.I Yogyakarta, Jawa TimurKandidat terbiasa bekerja rinci (Detail), Cepat, Konsisten dan TerstrukturKandidat memiliki Integritas, Jiwa Kepemimpinan, Orientasi Target, dam Profesionalisme yang tinggiKandidat terbiasa dengan sistem Distribusi Modern Kandidat harus memiliki setidaknya Gelar Sarjana Kandidat siap ditempatkan di seluruh Wilayah Jawa Tengah dan D.I.Yogyakarta, Jawa TimurSetidaknya memiliki 3 tahun pengalaman dalam bidang yang sesuai untuk ini KEAHLIANSupervisi dan Eksekusi Strategi dengan rinci (Detail) dan KonsistenKonsisten pada proses dan hasil distribusi yang berkelanjutan (Direct Cover Distribution)Manajemen Rute (Route to Market Management)Manajemen Wilayah (Teritority Management)Membangun dan pengembangan tim (Team Work Development)Lebih disukai Manajer khusus dalam Penjualan - Reetail/Umum pada FMCG (Fast Moving Consumer Goods)",9500000.0,3,5700000.0,Unknown,5396760.0
34573,Senior Mine Plan Engineering,Kalimantan Tengah,IDR,Supervisor/Koordinator,8 tahun,Sarjana (S1),Penuh Waktu,"Sains,Geologi/Geofisika",,,,Pertambangan,"Requirement :- Pendidikan minimal S1 Teknik Pertambangan/Geologi - Usia Maximal 35 Tahun- Memiliki Sertifikat POP lebih diutamakan - Pengalaman minimal 8 tahun diposisi yang sama di perusahaan pertambangan batubara.- Diutamakan mempunyai pengalaman sebagai Mine Plan di Perusahaan Pertambangan Batubara.- Mahir dalam menggunakan Mining Software (Minescape, X-pac / Spry, Surpac, Minex, etc).- Mempunyai pengalaman dalam mensupervisi / mengawasi project. - Pengetahuan yang baik, mengerti dan mampu membuat Desain Pit, Limbah dan Haul, Desain Jalan, Jangka Pendek hingga Rencana Jangka Panjang, Perencanaan Rehabilitasi, dan pemantauan tambang- Diutamakan domisili Kalimantan Tengah & Kalimantan SelatanJobdesk- Membuat peta rencana tambang yang menggambarkan crest toe, ramp, sump , elevasi dan lainnya dengan menambahkan keterangan contour, mining block dan initial boundary.- Membuat design/perencanaan tambang harian yang meliputi : lokasi kerja (lokasi penggalian) , batasan area kerja (boundary pit), sequence penambangan, rencana total produksi OB dan Batubara, lokasi penimbunan material dan kapasitasnya (Waste Dump), alokasi peralatan (fleet allocation), jalan (ramp), drainage tambang, dan estimasi jarak buang OB.- Mengidentifikasi potensi kecelakaan kerja, pencemaran dan kerusakan lingkungan dan melakukan langkah pencegahan dan perbaikan. - Memastikan rencana bulanan tersedia untuk membuat sequence penambangan harian dan mingguan.- Mengevaluasi dengan tingkat kompleksitas tinggi volume total material OB dan batu bara yang telah ditambang di pit secara periodik.- Melakukan peninjauan lapangan setiap hari guna mengontrol pelaksanaan penambangan agar sesuai dengan rencana yang sudah dibuat dan memberikan rekomendasi tindakan perbaikan dengan tingkat kompleksitas tinggi apabila diperlukan.- Membuat plan review dan evaluasi terhadap actual, yang meliputi stripping limit, boundary dan elevasi, serta faktor-faktor yang mempengaruhi deviasi antara plan dan actual.- Menyusun dan menerbitkan Berita Acara Hasil Perhitungan Volume bulanan dalam bentuk draft Berita Acara Invoicing (BAI)",16000000.0,8,5700000.0,Unknown,5396760.0
34574,Internal Audit Executive,Medan,IDR,Manajer/Asisten Manajer,3 tahun,Sarjana (S1),Penuh Waktu,"Akuntansi / Keuangan,Audit & Pajak","Asuransi kesehatan;Parkir;BPJS Ketenagakerjaan, BPJS Kesehatan, Asuransi Kesehatan, dll;Business and Uniform",23 days,501 - 1000 pekerja,Kesehatan/Medis,"Kualifikasi:Pendidikan Minimal S1 Ekonomi/AkuntansiPengalaman Minimal 3 tahun sebagai AuditorMampu berkomunikasi dalam bahasa InggrisMenguasai Microsoft Office (Word, Excel, Power Point) Tugas & Tanggung Jawab Bertanggung Jawab dalam pelaksanaan dan pengembangan audit plan dan audit program Melaksanakan pengendalian internal dan sistem manajemen resiko sesuai dengan kebijakan rumah sakitBertanggung jawab melakukan kegiatan konsultasi yang independet dan objektif agar memberikan nilai tambah dan meningkatkan kegiatan operasional rumah sakit Melakukan evaluasi atas kecukupan, keefektifan dan efisiensi dari pengendalian intern dan kegiatan operasional secara terus menerusMelakukan audit tes dan menyiapkan working paper sesuai standar IIAMelakukan pemeriksaan dan penilaian atas efisiensi dan aktifitas di bidang operational keuangan dan kegiatan lainnya sesuai dengan standar, regulasi, dan praktik yang berlaku Pembuatan laporan audit mengenai efektifitas dan efisiensi kegiatan operational rumah sakitMelaksanakan audit menajemen untuk menemukan kelemahan yang terjadi pada pengelolaan aktivitas rumah sakit, menganalisa akibat yang ditimbulkan dan menentukan tindakan perbaikan (rekomendasi)",8250000.0,3,5700000.0,SUMATERA UTARA,2992599.0
34575,Business Unit Director - Pharmaceuticals (B-60816),Jakarta Raya,IDR,CEO/GM/Direktur/Manajer Senior,10 tahun,"Sarjana (S1), Diploma Pascasarjana, Gelar Professional, Magister (S2)",Penuh Waktu,"Penjualan / Pemasaran,Pemasaran/Pengembangan Bisnis",,19 days,1- 50 pekerja,Manajemen/Konsulting HR,"​About The Company:The working venue is in Jakarta Pusat.Our client is Japanese Pharmaceuticals company. Currently, looking for Business Unit Director.Job Descriptions:Responsible for Sales and Marketing plan and implementation to achieve company target as well as human development to enhance sales and marketing teams.Oversees the promotion of Business Unit products.Leads and manage teams (Sales / Marketing / Medical Affairs).Responsible for strategic account management, planning and execution.Executes the national brand strategy and develops national plan for the Business Unit Products.Responsible for the achievement of sales targets and for delivering on established performance goals.Develops and coaches key members in Team.Ensures all commercial functions are executed in a compliant manner, working within a dedicated budget and executing national strategy.Other duties as assigned.Job Requirements:Has more than 10 years experience as Sales and Marketing in MNC Pharmaceutical company related Oncology/Diuretic/Infusion to Hospital and Phamacy.Working experience as General manager up.Business level of English.Have creativity and new thoughts (Should not be bound by bias and usual habits).Stable Career with great achievement.Preferable has Doctor or Pharmacist license (Have skill to sell and plan for promoting BU products by using Academic and science knowledge for making value.​[Only CV in English will be processed]",60000000.0,10,5700000.0,DKI JAKARTA,5396760.0
